date,method,event_id,risk,label,selected,nearest_candidate_km,candidate_neighbors_5km,nearest_selected_km,risk_group,spatial_group,category,source
2024-12-24,dro_recourse,40684,0.36252912,0,1,0.871584,13,0.871584,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-24,dro_recourse,40683,0.173369,1,0,6.313066,0,0.0,moderate,isolated,汽修,自查自报
2024-12-24,dro_recourse,40682,0.36835762,0,1,3.343198,1,3.343198,high,clustered,其他面源-固定餐饮,自查自报
2024-12-24,dro_recourse,40681,0.36310295,0,1,6.184809,0,6.184809,moderate,isolated,其他面源-固定餐饮,自查自报
2024-12-24,dro_recourse,40680,0.05839148,0,0,0.282033,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-24,dro_recourse,40678,0.36549072,0,1,0.14455,2,0.14455,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-24,dro_recourse,40679,0.05762764,0,0,0.293272,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-24,dro_recourse,40677,0.36430271,0,1,0.0095,2,0.0095,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-24,dro_recourse,40676,0.36705217,0,1,0.386805,2,0.386805,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-24,dro_recourse,40675,0.35477647,0,1,0.0095,2,0.0095,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-24,dro_recourse,40674,0.36697417,0,1,0.386805,2,0.386805,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-24,dro_recourse,40673,0.05754978,1,0,0.282033,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-24,dro_recourse,40672,0.06224564,0,0,0.400584,12,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-24,dro_recourse,40671,0.37384072,1,1,0.400584,12,2.358774,high,clustered,其他面源-流动餐饮,自查自报
2024-12-24,dro_recourse,40670,0.05685048,0,0,0.07735,9,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-24,dro_recourse,40669,0.05858262,0,0,0.07735,9,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-24,dro_recourse,40668,0.05999066,0,0,0.001581,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-24,dro_recourse,40667,0.05977206,0,0,0.001581,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-24,dro_recourse,40666,0.06044421,0,0,0.001891,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-24,dro_recourse,40665,0.05720685,0,0,0.505693,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-24,dro_recourse,46148,0.465,,1,2.92885,3,6.184809,high,clustered,,监测报警
2024-12-24,dro_recourse,40664,0.37766432,1,1,0.511624,11,1.27263,high,clustered,其他面源-流动餐饮,自查自报
2024-12-24,dro_recourse,42182,0.09101801,0,0,25.692862,0,0.0,moderate,isolated,工业企业,监测报警
2024-12-24,dro_recourse,40663,0.06260791,0,0,0.168355,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-24,dro_recourse,40662,0.05734804,0,0,0.168355,8,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-24,dro_recourse,40661,0.05944232,0,0,8.663718,0,0.0,low,isolated,工地道路-施工工地,自查自报
2024-12-24,dro_recourse,42180,0.5,,0,13.984211,0,0.0,high,isolated,工业企业,监测报警
2024-12-24,dro_recourse,42181,0.08008802,0,0,3.971302,1,0.0,moderate,clustered,工业企业,监测报警
2024-12-24,dro_recourse,42178,0.5,,0,15.866144,0,0.0,high,isolated,工业企业,监测报警
2024-12-24,dro_recourse,42179,0.5,,1,0.493718,13,0.871584,high,clustered,工业企业,监测报警
2024-12-24,dro_recourse,42177,0.5,,0,13.984211,0,0.0,high,isolated,工业企业,监测报警
2024-12-24,dro_recourse,127789,0.40881021,0,0,37.243536,0,0.0,high,isolated,其他面源-露天焚烧,线上-省高空巡查
2024-12-24,dro_recourse,42175,0.5,,0,3.971302,1,0.0,high,clustered,工业企业,监测报警
2024-12-24,dro_recourse,42176,0.5,,1,3.343198,1,3.343198,high,clustered,工业企业,监测报警
2024-12-24,dro_recourse,40660,0.05731996,1,0,3.443056,3,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-24,dro_recourse,40659,0.18467996,0,1,3.100004,2,3.100004,moderate,clustered,汽修,自查自报
2024-12-24,dro_recourse,40658,0.363343,0,1,2.358774,11,2.358774,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-24,dro_recourse,40657,0.18060215,1,0,3.032547,4,0.0,moderate,clustered,汽修,自查自报
2024-12-26,risk_first,40921,0.21455315,0,0,4.930907,1,0.0,moderate,clustered,工业企业,自查自报
2024-12-26,risk_first,40920,0.36614782,0,0,0.004429,4,0.0,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,risk_first,40919,0.0599043,0,0,1.169956,1,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,risk_first,40918,0.36268556,0,0,0.006298,4,0.0,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,risk_first,40917,0.36706293,0,0,0.006298,4,0.0,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,risk_first,40916,0.38415783,1,1,2.339879,4,2.344596,high,clustered,其他面源-清扫扬尘,自查自报
2024-12-26,risk_first,40915,0.36649662,0,0,0.004429,4,0.0,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,risk_first,40914,0.36147064,0,0,1.169956,1,0.0,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,risk_first,40913,0.05868001,0,0,3.040956,5,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,risk_first,40912,0.37500719,1,1,0.004901,4,2.344596,high,clustered,其他面源-流动餐饮,自查自报
2024-12-26,risk_first,40911,0.05875202,0,0,0.004901,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,risk_first,40910,0.37626775,0,0,12.660397,0,0.0,high,isolated,其他面源-建材公司,自查自报
2024-12-26,risk_first,40909,0.05980637,0,0,0.067087,4,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,risk_first,40908,0.37452968,0,0,6.753722,0,0.0,high,isolated,其他面源-建材公司,自查自报
2024-12-26,risk_first,40907,0.05913636,0,0,4.222131,1,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,risk_first,40906,0.37091192,0,0,1.050559,2,0.0,moderate,clustered,其他面源-建材公司,自查自报
2024-12-26,risk_first,40905,0.37392186,0,0,1.050559,2,0.0,moderate,clustered,其他面源-建材公司,自查自报
2024-12-26,risk_first,40904,0.1282943,0,1,1.485539,6,10.886822,moderate,clustered,其他-空气监测站点,自查自报
2024-12-26,risk_first,40903,0.05843245,0,0,0.172603,7,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,risk_first,40902,0.0591085,0,0,0.172603,7,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,risk_first,40901,0.0591458,0,0,0.65428,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,risk_first,40900,0.05470534,0,0,0.231184,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,risk_first,40899,0.05631712,0,0,0.231184,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,risk_first,42269,0.09457504,0,0,0.037027,2,0.0,moderate,clustered,工业企业,监测报警
2024-12-26,risk_first,42270,0.09101801,0,0,4.930907,1,0.0,moderate,clustered,工业企业,监测报警
2024-12-26,risk_first,40898,0.05911282,0,0,0.65428,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,risk_first,40897,0.05972818,0,0,6.753722,0,0.0,moderate,isolated,工地道路-施工工地,自查自报
2024-12-26,risk_first,42268,0.5,,1,2.351621,1,2.351621,high,clustered,工业企业,监测报警
2024-12-26,risk_first,42267,0.5,,1,2.966914,4,3.647041,high,clustered,工业企业,监测报警
2024-12-26,risk_first,46173,0.0709222,0,0,9.787955,0,0.0,moderate,isolated,,监测报警
2024-12-26,risk_first,42261,0.5,,1,2.351621,1,2.351621,high,clustered,工业企业,监测报警
2024-12-26,risk_first,42262,0.09200455,0,0,1.658557,2,0.0,moderate,clustered,工业企业,监测报警
2024-12-26,risk_first,42263,0.5,,1,13.121644,0,13.121644,high,isolated,工业企业,监测报警
2024-12-26,risk_first,42264,0.5,,1,0.037027,2,4.31933,high,clustered,工业企业,监测报警
2024-12-26,risk_first,42265,0.5,,1,1.658557,2,3.647041,high,clustered,工业企业,监测报警
2024-12-26,risk_first,42266,0.5,,1,15.302947,0,22.08099,high,isolated,工业企业,监测报警
2024-12-26,risk_first,40896,0.0598918,1,0,6.167292,0,0.0,moderate,isolated,工地道路-施工工地,自查自报
2024-12-26,risk_first,40895,0.06058556,1,0,4.931002,2,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,risk_first,40894,0.05945372,0,0,4.121159,2,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,risk_first,40893,0.3628,0,0,0.242668,4,0.0,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,deterministic_sir,40921,0.21455315,0,0,4.930907,1,0.0,moderate,clustered,工业企业,自查自报
2024-12-26,deterministic_sir,40920,0.36614782,0,1,0.004429,4,0.004429,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,deterministic_sir,40919,0.0599043,0,0,1.169956,1,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,deterministic_sir,40918,0.36268556,0,1,0.006298,4,0.006298,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,deterministic_sir,40917,0.36706293,0,1,0.006298,4,0.006298,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,deterministic_sir,40916,0.38415783,1,1,2.339879,4,2.344596,high,clustered,其他面源-清扫扬尘,自查自报
2024-12-26,deterministic_sir,40915,0.36649662,0,1,0.004429,4,0.004429,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,deterministic_sir,40914,0.36147064,0,1,1.169956,1,9.570319,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,deterministic_sir,40913,0.05868001,0,0,3.040956,5,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,deterministic_sir,40912,0.37500719,1,1,0.004901,4,2.344596,high,clustered,其他面源-流动餐饮,自查自报
2024-12-26,deterministic_sir,40911,0.05875202,0,0,0.004901,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,deterministic_sir,40910,0.37626775,0,0,12.660397,0,0.0,high,isolated,其他面源-建材公司,自查自报
2024-12-26,deterministic_sir,40909,0.05980637,0,0,0.067087,4,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,deterministic_sir,40908,0.37452968,0,1,6.753722,0,8.669895,high,isolated,其他面源-建材公司,自查自报
2024-12-26,deterministic_sir,40907,0.05913636,0,0,4.222131,1,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,deterministic_sir,40906,0.37091192,0,1,1.050559,2,8.669895,moderate,clustered,其他面源-建材公司,自查自报
2024-12-26,deterministic_sir,40905,0.37392186,0,0,1.050559,2,0.0,moderate,clustered,其他面源-建材公司,自查自报
2024-12-26,deterministic_sir,40904,0.1282943,0,0,1.485539,6,0.0,moderate,clustered,其他-空气监测站点,自查自报
2024-12-26,deterministic_sir,40903,0.05843245,0,0,0.172603,7,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,deterministic_sir,40902,0.0591085,0,0,0.172603,7,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,deterministic_sir,40901,0.0591458,0,0,0.65428,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,deterministic_sir,40900,0.05470534,0,0,0.231184,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,deterministic_sir,40899,0.05631712,0,0,0.231184,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,deterministic_sir,42269,0.09457504,0,0,0.037027,2,0.0,moderate,clustered,工业企业,监测报警
2024-12-26,deterministic_sir,42270,0.09101801,0,0,4.930907,1,0.0,moderate,clustered,工业企业,监测报警
2024-12-26,deterministic_sir,40898,0.05911282,0,0,0.65428,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,deterministic_sir,40897,0.05972818,0,0,6.753722,0,0.0,moderate,isolated,工地道路-施工工地,自查自报
2024-12-26,deterministic_sir,42268,0.5,,1,2.351621,1,2.351621,high,clustered,工业企业,监测报警
2024-12-26,deterministic_sir,42267,0.5,,1,2.966914,4,3.647041,high,clustered,工业企业,监测报警
2024-12-26,deterministic_sir,46173,0.0709222,0,0,9.787955,0,0.0,moderate,isolated,,监测报警
2024-12-26,deterministic_sir,42261,0.5,,1,2.351621,1,2.351621,high,clustered,工业企业,监测报警
2024-12-26,deterministic_sir,42262,0.09200455,0,0,1.658557,2,0.0,moderate,clustered,工业企业,监测报警
2024-12-26,deterministic_sir,42263,0.5,,0,13.121644,0,0.0,high,isolated,工业企业,监测报警
2024-12-26,deterministic_sir,42264,0.5,,0,0.037027,2,0.0,high,clustered,工业企业,监测报警
2024-12-26,deterministic_sir,42265,0.5,,1,1.658557,2,3.647041,high,clustered,工业企业,监测报警
2024-12-26,deterministic_sir,42266,0.5,,0,15.302947,0,0.0,high,isolated,工业企业,监测报警
2024-12-26,deterministic_sir,40896,0.0598918,1,0,6.167292,0,0.0,moderate,isolated,工地道路-施工工地,自查自报
2024-12-26,deterministic_sir,40895,0.06058556,1,0,4.931002,2,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,deterministic_sir,40894,0.05945372,0,0,4.121159,2,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,deterministic_sir,40893,0.3628,0,1,0.242668,4,0.242668,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,saa_no_recourse,40921,0.21455315,0,0,4.930907,1,0.0,moderate,clustered,工业企业,自查自报
2024-12-26,saa_no_recourse,40920,0.36614782,0,1,0.004429,4,0.004429,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,saa_no_recourse,40919,0.0599043,0,0,1.169956,1,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,saa_no_recourse,40918,0.36268556,0,1,0.006298,4,0.006298,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,saa_no_recourse,40917,0.36706293,0,1,0.006298,4,0.006298,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,saa_no_recourse,40916,0.38415783,1,1,2.339879,4,2.344596,high,clustered,其他面源-清扫扬尘,自查自报
2024-12-26,saa_no_recourse,40915,0.36649662,0,1,0.004429,4,0.004429,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,saa_no_recourse,40914,0.36147064,0,1,1.169956,1,9.570319,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,saa_no_recourse,40913,0.05868001,0,0,3.040956,5,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,saa_no_recourse,40912,0.37500719,1,1,0.004901,4,2.344596,high,clustered,其他面源-流动餐饮,自查自报
2024-12-26,saa_no_recourse,40911,0.05875202,0,0,0.004901,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,saa_no_recourse,40910,0.37626775,0,0,12.660397,0,0.0,high,isolated,其他面源-建材公司,自查自报
2024-12-26,saa_no_recourse,40909,0.05980637,0,0,0.067087,4,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,saa_no_recourse,40908,0.37452968,0,1,6.753722,0,8.669895,high,isolated,其他面源-建材公司,自查自报
2024-12-26,saa_no_recourse,40907,0.05913636,0,0,4.222131,1,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,saa_no_recourse,40906,0.37091192,0,1,1.050559,2,1.050559,moderate,clustered,其他面源-建材公司,自查自报
2024-12-26,saa_no_recourse,40905,0.37392186,0,1,1.050559,2,1.050559,moderate,clustered,其他面源-建材公司,自查自报
2024-12-26,saa_no_recourse,40904,0.1282943,0,0,1.485539,6,0.0,moderate,clustered,其他-空气监测站点,自查自报
2024-12-26,saa_no_recourse,40903,0.05843245,0,0,0.172603,7,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,saa_no_recourse,40902,0.0591085,0,0,0.172603,7,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,saa_no_recourse,40901,0.0591458,0,0,0.65428,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,saa_no_recourse,40900,0.05470534,0,0,0.231184,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,saa_no_recourse,40899,0.05631712,0,0,0.231184,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,saa_no_recourse,42269,0.09457504,0,1,0.037027,2,0.037027,moderate,clustered,工业企业,监测报警
2024-12-26,saa_no_recourse,42270,0.09101801,0,0,4.930907,1,0.0,moderate,clustered,工业企业,监测报警
2024-12-26,saa_no_recourse,40898,0.05911282,0,0,0.65428,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,saa_no_recourse,40897,0.05972818,0,0,6.753722,0,0.0,moderate,isolated,工地道路-施工工地,自查自报
2024-12-26,saa_no_recourse,42268,0.5,,1,2.351621,1,2.351621,high,clustered,工业企业,监测报警
2024-12-26,saa_no_recourse,42267,0.5,,1,2.966914,4,3.647041,high,clustered,工业企业,监测报警
2024-12-26,saa_no_recourse,46173,0.0709222,0,0,9.787955,0,0.0,moderate,isolated,,监测报警
2024-12-26,saa_no_recourse,42261,0.5,,1,2.351621,1,2.351621,high,clustered,工业企业,监测报警
2024-12-26,saa_no_recourse,42262,0.09200455,0,0,1.658557,2,0.0,moderate,clustered,工业企业,监测报警
2024-12-26,saa_no_recourse,42263,0.5,,1,13.121644,0,13.121644,high,isolated,工业企业,监测报警
2024-12-26,saa_no_recourse,42264,0.5,,1,0.037027,2,0.037027,high,clustered,工业企业,监测报警
2024-12-26,saa_no_recourse,42265,0.5,,1,1.658557,2,3.647041,high,clustered,工业企业,监测报警
2024-12-26,saa_no_recourse,42266,0.5,,1,15.302947,0,22.08099,high,isolated,工业企业,监测报警
2024-12-26,saa_no_recourse,40896,0.0598918,1,0,6.167292,0,0.0,moderate,isolated,工地道路-施工工地,自查自报
2024-12-26,saa_no_recourse,40895,0.06058556,1,0,4.931002,2,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,saa_no_recourse,40894,0.05945372,0,0,4.121159,2,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,saa_no_recourse,40893,0.3628,0,0,0.242668,4,0.0,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,two_stage_recourse,40921,0.21455315,0,0,4.930907,1,0.0,moderate,clustered,工业企业,自查自报
2024-12-26,two_stage_recourse,40920,0.36614782,0,0,0.004429,4,0.0,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,two_stage_recourse,40919,0.0599043,0,0,1.169956,1,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,two_stage_recourse,40918,0.36268556,0,0,0.006298,4,0.0,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,two_stage_recourse,40917,0.36706293,0,0,0.006298,4,0.0,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,two_stage_recourse,40916,0.38415783,1,1,2.339879,4,2.344596,high,clustered,其他面源-清扫扬尘,自查自报
2024-12-26,two_stage_recourse,40915,0.36649662,0,0,0.004429,4,0.0,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,two_stage_recourse,40914,0.36147064,0,1,1.169956,1,9.570319,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,two_stage_recourse,40913,0.05868001,0,0,3.040956,5,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,two_stage_recourse,40912,0.37500719,1,1,0.004901,4,2.344596,high,clustered,其他面源-流动餐饮,自查自报
2024-12-26,two_stage_recourse,40911,0.05875202,0,0,0.004901,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,two_stage_recourse,40910,0.37626775,0,0,12.660397,0,0.0,high,isolated,其他面源-建材公司,自查自报
2024-12-26,two_stage_recourse,40909,0.05980637,0,0,0.067087,4,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,two_stage_recourse,40908,0.37452968,0,1,6.753722,0,9.570319,high,isolated,其他面源-建材公司,自查自报
2024-12-26,two_stage_recourse,40907,0.05913636,0,0,4.222131,1,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,two_stage_recourse,40906,0.37091192,0,0,1.050559,2,0.0,moderate,clustered,其他面源-建材公司,自查自报
2024-12-26,two_stage_recourse,40905,0.37392186,0,0,1.050559,2,0.0,moderate,clustered,其他面源-建材公司,自查自报
2024-12-26,two_stage_recourse,40904,0.1282943,0,1,1.485539,6,1.485539,moderate,clustered,其他-空气监测站点,自查自报
2024-12-26,two_stage_recourse,40903,0.05843245,0,1,0.172603,7,1.187744,low,clustered,工地道路-施工工地,自查自报
2024-12-26,two_stage_recourse,40902,0.0591085,0,0,0.172603,7,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,two_stage_recourse,40901,0.0591458,0,0,0.65428,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,two_stage_recourse,40900,0.05470534,0,1,0.231184,6,1.187744,low,clustered,工地道路-施工工地,自查自报
2024-12-26,two_stage_recourse,40899,0.05631712,0,0,0.231184,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,two_stage_recourse,42269,0.09457504,0,1,0.037027,2,0.037027,moderate,clustered,工业企业,监测报警
2024-12-26,two_stage_recourse,42270,0.09101801,0,0,4.930907,1,0.0,moderate,clustered,工业企业,监测报警
2024-12-26,two_stage_recourse,40898,0.05911282,0,0,0.65428,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,two_stage_recourse,40897,0.05972818,0,0,6.753722,0,0.0,moderate,isolated,工地道路-施工工地,自查自报
2024-12-26,two_stage_recourse,42268,0.5,,1,2.351621,1,2.351621,high,clustered,工业企业,监测报警
2024-12-26,two_stage_recourse,42267,0.5,,1,2.966914,4,3.647041,high,clustered,工业企业,监测报警
2024-12-26,two_stage_recourse,46173,0.0709222,0,0,9.787955,0,0.0,moderate,isolated,,监测报警
2024-12-26,two_stage_recourse,42261,0.5,,1,2.351621,1,2.351621,high,clustered,工业企业,监测报警
2024-12-26,two_stage_recourse,42262,0.09200455,0,0,1.658557,2,0.0,moderate,clustered,工业企业,监测报警
2024-12-26,two_stage_recourse,42263,0.5,,1,13.121644,0,13.121644,high,isolated,工业企业,监测报警
2024-12-26,two_stage_recourse,42264,0.5,,1,0.037027,2,0.037027,high,clustered,工业企业,监测报警
2024-12-26,two_stage_recourse,42265,0.5,,1,1.658557,2,3.647041,high,clustered,工业企业,监测报警
2024-12-26,two_stage_recourse,42266,0.5,,0,15.302947,0,0.0,high,isolated,工业企业,监测报警
2024-12-26,two_stage_recourse,40896,0.0598918,1,0,6.167292,0,0.0,moderate,isolated,工地道路-施工工地,自查自报
2024-12-26,two_stage_recourse,40895,0.06058556,1,0,4.931002,2,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,two_stage_recourse,40894,0.05945372,0,0,4.121159,2,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,two_stage_recourse,40893,0.3628,0,0,0.242668,4,0.0,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,dro_recourse,40921,0.21455315,0,0,4.930907,1,0.0,moderate,clustered,工业企业,自查自报
2024-12-26,dro_recourse,40920,0.36614782,0,0,0.004429,4,0.0,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,dro_recourse,40919,0.0599043,0,1,1.169956,1,1.169956,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,dro_recourse,40918,0.36268556,0,0,0.006298,4,0.0,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,dro_recourse,40917,0.36706293,0,0,0.006298,4,0.0,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,dro_recourse,40916,0.38415783,1,1,2.339879,4,2.344596,high,clustered,其他面源-清扫扬尘,自查自报
2024-12-26,dro_recourse,40915,0.36649662,0,0,0.004429,4,0.0,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,dro_recourse,40914,0.36147064,0,1,1.169956,1,1.169956,moderate,clustered,其他面源-固定餐饮,自查自报
2024-12-26,dro_recourse,40913,0.05868001,0,0,3.040956,5,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,dro_recourse,40912,0.37500719,1,1,0.004901,4,0.067087,high,clustered,其他面源-流动餐饮,自查自报
2024-12-26,dro_recourse,40911,0.05875202,0,0,0.004901,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,dro_recourse,40910,0.37626775,0,0,12.660397,0,0.0,high,isolated,其他面源-建材公司,自查自报
2024-12-26,dro_recourse,40909,0.05980637,0,1,0.067087,4,0.067087,moderate,clustered,工地道路-施工工地,自查自报
2024-12-26,dro_recourse,40908,0.37452968,0,1,6.753722,0,9.353293,high,isolated,其他面源-建材公司,自查自报
2024-12-26,dro_recourse,40907,0.05913636,0,0,4.222131,1,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,dro_recourse,40906,0.37091192,0,0,1.050559,2,0.0,moderate,clustered,其他面源-建材公司,自查自报
2024-12-26,dro_recourse,40905,0.37392186,0,0,1.050559,2,0.0,moderate,clustered,其他面源-建材公司,自查自报
2024-12-26,dro_recourse,40904,0.1282943,0,1,1.485539,6,10.839625,moderate,clustered,其他-空气监测站点,自查自报
2024-12-26,dro_recourse,40903,0.05843245,0,0,0.172603,7,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,dro_recourse,40902,0.0591085,0,0,0.172603,7,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,dro_recourse,40901,0.0591458,0,0,0.65428,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,dro_recourse,40900,0.05470534,0,0,0.231184,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,dro_recourse,40899,0.05631712,0,0,0.231184,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,dro_recourse,42269,0.09457504,0,1,0.037027,2,0.037027,moderate,clustered,工业企业,监测报警
2024-12-26,dro_recourse,42270,0.09101801,0,0,4.930907,1,0.0,moderate,clustered,工业企业,监测报警
2024-12-26,dro_recourse,40898,0.05911282,0,0,0.65428,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-26,dro_recourse,40897,0.05972818,0,0,6.753722,0,0.0,moderate,isolated,工地道路-施工工地,自查自报
2024-12-26,dro_recourse,42268,0.5,,1,2.351621,1,2.351621,high,clustered,工业企业,监测报警
2024-12-26,dro_recourse,42267,0.5,,1,2.966914,4,3.647041,high,clustered,工业企业,监测报警
2024-12-26,dro_recourse,46173,0.0709222,0,0,9.787955,0,0.0,moderate,isolated,,监测报警
2024-12-26,dro_recourse,42261,0.5,,1,2.351621,1,2.351621,high,clustered,工业企业,监测报警
2024-12-26,dro_recourse,42262,0.09200455,0,0,1.658557,2,0.0,moderate,clustered,工业企业,监测报警
2024-12-26,dro_recourse,42263,0.5,,1,13.121644,0,13.121644,high,isolated,工业企业,监测报警
2024-12-26,dro_recourse,42264,0.5,,1,0.037027,2,0.037027,high,clustered,工业企业,监测报警
2024-12-26,dro_recourse,42265,0.5,,1,1.658557,2,3.647041,high,clustered,工业企业,监测报警
2024-12-26,dro_recourse,42266,0.5,,0,15.302947,0,0.0,high,isolated,工业企业,监测报警
2024-12-26,dro_recourse,40896,0.0598918,1,0,6.167292,0,0.0,moderate,isolated,工地道路-施工工地,自查自报
